date,mtgox,btc-e,bitstamp,btcchina
2013-12-07 14:55:00 +0800,4274.38,4209.52,3912.13,4518.2
2013-12-07 15:55:00 +0800,3580.25,3582.71,3444.74,4086.43
2013-12-07 16:55:00 +0800,4183.05,4007.11,3986.68,4407.7
2013-12-07 17:55:00 +0800,4141.61,3992.57,3996.84,4380.12
2013-12-07 18:55:00 +0800,4377.7,4180.57,4346.97,4518.55
2013-12-07 19:55:00 +0800,4767.5,4705.21,4753.5,4928.35
2013-12-07 20:55:00 +0800,4650.52,4583.4,4648.21,4815.53
2013-12-07 21:55:00 +0800,5083.29,4731.37,4853.59,5019.03
2013-12-07 22:55:00 +0800,4877.07,4578.1,4645.29,4899.5
2013-12-07 23:55:00 +0800,4648.69,4438.78,4448.86,4830.13
2013-12-08 00:55:00 +0800,4317.88,,4197.95,4680.6
2013-12-08 01:55:00 +0800,4703.37,4476.49,4560.27,4815.44
2013-12-08 02:55:00 +0800,4566.17,4406.27,4456.37,4786.33
2013-12-08 03:55:00 +0800,4475.35,4270.9,4367.01,4666.74
2013-12-08 04:55:00 +0800,4643.71,4377.51,4524.65,4798.91
2013-12-08 05:55:00 +0800,4663.62,4369.91,4450.88,4805.92
2013-12-08 06:55:00 +0800,4300.55,4289.48,4334.16,4724.89
2013-12-08 07:55:00 +0800,4209.27,4231.91,4204.02,4653.75
2013-12-08 08:55:00 +0800,4299.01,4210.8,4207.04,4709.36
2013-12-08 09:55:00 +0800,4114.37,4117.34,4015.5,4665.1
2013-12-08 10:55:00 +0800,4249.09,4153.08,4115.77,4647.84
2013-12-08 11:55:00 +0800,4260.12,4184.83,4126.1,4648.74
2013-12-08 12:55:00 +0800,4250.6,4220.52,4198.73,4637.21
2013-12-08 13:55:00 +0800,4342.73,4356.73,4296.52,4646.83
2013-12-08 14:55:00 +0800,4427.12,4415.26,4413.07,4781.34
2013-12-08 15:55:00 +0800,4545.38,4513.18,4524.33,4851.92
2013-12-08 16:55:00 +0800,4689.23,4714.88,4683.21,4937.35
2013-12-08 17:55:00 +0800,4674.53,4668.87,4665.83,4935.86
2013-12-08 18:55:00 +0800,4675.12,4668.47,4631.7,4934.32
2013-12-08 19:55:00 +0800,4650.59,4575.55,4581.12,4902.24
2013-12-08 20:55:00 +0800,4415.02,4416.26,4419.59,4836.44
2013-12-08 21:55:00 +0800,4425.08,4485.8,4473.56,4852.49
2013-12-08 22:55:00 +0800,4356.54,4411.14,4410.3,4777.1
2013-12-08 23:55:00 +0800,4250.36,4320.08,4289.97,4698.98
2013-12-09 00:55:00 +0800,4384.81,4469.61,4414.17,4783.76
2013-12-09 01:55:00 +0800,4386.13,4429.41,4397.59,4715.26
2013-12-09 02:55:00 +0800,4373.7,4443.33,4400.63,4764.53
2013-12-09 03:55:00 +0800,4401.58,4474.67,4455.09,4749.51
2013-12-09 04:55:00 +0800,4531.71,4547.4,4488.87,4796.84
2013-12-09 05:55:00 +0800,4610.19,4600.89,4596.58,4856.87
2013-12-09 06:55:00 +0800,4938.36,4791.83,4786.08,4923.04
2013-12-09 07:55:00 +0800,4898.42,4755.16,4771.6,4911.65
2013-12-09 08:55:00 +0800,4787.78,4720.61,4746.61,4924.92
2013-12-09 09:55:00 +0800,4963.79,4812.84,4906.45,4984.52
2013-12-09 10:55:00 +0800,5022.8,5028.3,5032.15,5053.09
2013-12-09 11:55:00 +0800,5146.31,5102.54,5139.57,5168.92
2013-12-09 12:55:00 +0800,5062.78,4965.6,5010.06,5133.79
2013-12-09 13:55:00 +0800,5152.82,5091.71,5124.3,5167.3
2013-12-09 14:55:00 +0800,5379.39,5290.69,5312.86,5437.95
2013-12-09 15:55:00 +0800,5815.5,5415.56,5413.59,5490.1
2013-12-09 16:55:00 +0800,5457.94,5262.41,5296.13,5340.49
2013-12-09 17:55:00 +0800,5570.8,5315.46,5419.94,5439.92
2013-12-09 18:55:00 +0800,5616.96,5276.41,5430.62,5410.51
2013-12-09 19:55:00 +0800,5534.39,5275.06,5384.74,5393.2
2013-12-09 20:55:00 +0800,5547.56,5298.7,5389.57,5392.3
2013-12-09 21:55:00 +0800,5639.45,5386.99,5405.24,5469.96
2013-12-09 22:55:00 +0800,5464.15,5206.28,5266.78,5391.8
2013-12-09 23:55:00 +0800,5455.3,5161.38,5272.24,5394.05
2013-12-10 00:55:00 +0800,5629.39,5272.13,5373.77,5449.2
2013-12-10 01:55:00 +0800,5525.15,5201.06,5316.35,5451.45
2013-12-10 02:55:00 +0800,5428.08,5170.45,5277.27,5446.88
2013-12-10 03:55:00 +0800,5365.51,5148.49,5229.88,5432.09
2013-12-10 04:55:00 +0800,5429.32,5208.21,5302.86,5449.35
2013-12-10 05:55:00 +0800,5559.69,5259.13,5360.35,5478.76
2013-12-10 06:55:00 +0800,5461.91,5302.13,5386.92,5541.99
2013-12-10 07:55:00 +0800,5572.8,5304.67,5448.6,5579.75
2013-12-10 08:55:00 +0800,5653.82,5480.44,5626.52,5706.72
2013-12-10 09:55:00 +0800,5775.37,5581.15,5702.31,5837.5
2013-12-10 10:55:00 +0800,5933.59,5575.81,5688.29,5857.42
2013-12-10 11:55:00 +0800,5702.68,5455.32,5487.34,5749.45
2013-12-10 12:55:00 +0800,5660.81,5480.94,5541.98,5736.11
2013-12-10 13:55:00 +0800,5712.26,5525.03,5613.74,5772.32
2013-12-10 14:55:00 +0800,5705.1,5502.01,5571.21,5750.93
2013-12-10 15:55:00 +0800,5753.38,5489.23,5644.15,5769.47
2013-12-10 16:55:00 +0800,5709.83,5508.52,5650.52,5770.98
2013-12-10 17:55:00 +0800,5649.57,5450.82,5620.76,5716.31
2013-12-10 18:55:00 +0800,5669.01,5454.61,5604.51,5717.09
2013-12-10 19:55:00 +0800,5697.14,5466.51,5592.97,5750.57
2013-12-10 20:55:00 +0800,5770.09,5514.46,5592.64,5760.67
2013-12-10 21:55:00 +0800,5859.56,5550.79,5618.63,5751.93
2013-12-10 22:55:00 +0800,5813.4,5505.85,5633.81,5741.51
2013-12-10 23:55:00 +0800,5796.77,5520.44,5660.51,5761.44
2013-12-11 00:55:00 +0800,5735.43,5530.26,5614.06,5759.62
2013-12-11 01:55:00 +0800,5853.91,,5677.47,5815.01
2013-12-11 02:55:00 +0800,6180.02,,5814.2,5893.25
2013-12-11 03:55:00 +0800,6280.97,5782.85,5886.96,5911.86
2013-12-11 04:55:00 +0800,6235.45,5767.16,5920.55,5925.94
2013-12-11 05:55:00 +0800,6295.21,5796.44,5955.36,5962.71
2013-12-11 06:55:00 +0800,6246.35,5766.74,5914.63,5984.85
2013-12-11 07:55:00 +0800,6226.56,5815.68,5940.14,6052.39
2013-12-11 08:55:00 +0800,6341.62,5866.06,5960.77,6083.27
2013-12-11 09:55:00 +0800,6207.68,5805.53,5939.0,6017.74
2013-12-11 10:55:00 +0800,6066.06,5699.35,5844.25,5922.45
2013-12-11 11:55:00 +0800,6118.1,5689.03,5799.67,5925.65
2013-12-11 12:55:00 +0800,6157.68,5683.01,5776.97,5909.74
2013-12-11 13:55:00 +0800,6059.44,5623.53,5660.24,5882.88
2013-12-11 14:55:00 +0800,6121.4,5582.76,5674.27,5863.39
2013-12-11 15:55:00 +0800,6090.23,5631.29,5689.14,5857.33
2013-12-11 16:55:00 +0800,6160.52,5582.82,5704.44,5853.89
2013-12-11 17:55:00 +0800,6031.71,5505.69,5574.67,5738.76
2013-12-11 18:55:00 +0800,5852.71,5366.88,5445.99,5500.29
2013-12-11 19:55:00 +0800,5664.51,5219.27,5219.09,5399.49
2013-12-11 20:55:00 +0800,5661.68,5245.55,5348.99,5383.7
2013-12-11 21:55:00 +0800,5583.58,5261.27,5385.06,5446.58
2013-12-11 22:55:00 +0800,5784.77,5432.31,5520.33,5608.11
2013-12-11 23:55:00 +0800,5612.37,5392.91,5433.92,5501.96
2013-12-12 00:55:00 +0800,5582.74,5264.15,5371.63,5491.49
2013-12-12 01:55:00 +0800,5540.76,5321.56,5360.63,5611.51
2013-12-12 02:55:00 +0800,5413.84,5234.41,5358.76,5566.79
2013-12-12 03:55:00 +0800,5300.76,5041.7,5172.17,5470.36
2013-12-12 04:55:00 +0800,5493.88,5240.96,5278.5,5495.65
2013-12-12 05:55:00 +0800,5497.12,5211.92,5303.68,5515.95
2013-12-12 06:55:00 +0800,5496.26,5184.46,5348.12,5491.83
2013-12-12 07:55:00 +0800,5566.52,5187.36,5314.37,5495.78
2013-12-12 08:55:00 +0800,5611.14,5354.3,5390.79,5590.35
2013-12-12 09:55:00 +0800,5660.99,,5387.98,5576.49
2013-12-12 10:55:00 +0800,5494.32,,5338.23,5459.72
2013-12-12 11:55:00 +0800,5425.72,5188.71,5165.27,5296.51
2013-12-12 12:55:00 +0800,5452.28,5167.51,5308.88,5380.59
2013-12-12 13:55:00 +0800,5474.63,5142.55,5280.6,5341.67
2013-12-12 14:55:00 +0800,5454.59,5078.69,5231.14,5289.51
2013-12-12 15:55:00 +0800,5511.3,5181.66,5238.15,5388.38
2013-12-12 16:55:00 +0800,5467.85,5148.03,5239.79,5329.52
2013-12-12 17:55:00 +0800,5463.62,5181.74,5224.75,5378.48
2013-12-12 18:55:00 +0800,5393.69,5123.14,5219.08,5346.73
2013-12-12 19:55:00 +0800,5344.9,5144.9,5204.89,5305.93
2013-12-12 20:55:00 +0800,5391.89,5150.32,5198.49,5368.62
2013-12-12 21:55:00 +0800,5393.73,5210.17,5227.48,5385.73
2013-12-12 22:55:00 +0800,5496.54,5235.0,5231.32,5399.33
2013-12-12 23:55:00 +0800,5484.35,5249.12,5266.93,5422.44
2013-12-13 00:55:00 +0800,5361.99,5172.96,5174.67,5380.32
2013-12-13 01:55:00 +0800,5317.5,5110.5,5127.68,5344.16
2013-12-13 02:55:00 +0800,5363.69,5136.97,5256.61,5366.86
2013-12-13 03:55:00 +0800,5380.59,5148.43,5248.05,5393.52
2013-12-13 04:55:00 +0800,5381.9,5138.27,5243.2,5403.51
2013-12-13 05:55:00 +0800,5441.0,5156.19,5244.03,5416.79
2013-12-13 06:55:00 +0800,5437.62,5178.21,5267.93,5432.16
2013-12-13 07:55:00 +0800,5453.97,5197.58,5283.93,5424.75
2013-12-13 08:55:00 +0800,5491.84,5197.82,5275.89,5419.45
2013-12-13 09:55:00 +0800,5558.8,5209.71,5269.57,5466.77
2013-12-13 10:55:00 +0800,5650.06,5321.71,5345.21,5532.52
2013-12-13 11:55:00 +0800,5759.26,5356.29,5469.97,5603.51
2013-12-13 12:55:00 +0800,5682.68,5320.56,5354.62,5545.63
2013-12-13 13:55:00 +0800,5710.33,5345.47,5432.73,5557.26
2013-12-13 14:55:00 +0800,5844.45,5398.34,5464.85,5583.65
2013-12-13 15:55:00 +0800,5746.37,5373.86,5422.75,5554.21
2013-12-13 16:55:00 +0800,5832.02,5421.8,5504.47,5589.62
2013-12-13 17:55:00 +0800,5891.4,5451.48,5561.05,5600.07
2013-12-13 18:55:00 +0800,5802.51,5374.34,5486.75,5582.11
2013-12-13 19:55:00 +0800,5714.28,5345.76,5422.88,5544.55
2013-12-13 20:55:00 +0800,5724.94,5332.93,5393.26,5526.63
2013-12-13 21:55:00 +0800,5514.05,5239.46,5293.11,5498.49
2013-12-13 22:55:00 +0800,5635.78,5254.21,5371.16,5515.99
2013-12-13 23:55:00 +0800,5505.51,5250.84,5317.94,5496.84
2013-12-14 00:55:00 +0800,5476.6,5173.3,5200.38,5455.87
2013-12-14 01:55:00 +0800,5541.67,5170.61,5269.61,5457.6
2013-12-14 02:55:00 +0800,5526.24,5153.52,5230.46,5450.47
2013-12-14 03:55:00 +0800,5399.83,5104.92,5216.26,5435.54
2013-12-14 04:55:00 +0800,5444.19,5142.75,5231.18,5422.72
2013-12-14 05:55:00 +0800,5527.46,5190.37,5260.12,5482.58
2013-12-14 06:55:00 +0800,5512.65,5181.99,5243.8,5485.03
2013-12-14 07:55:00 +0800,5716.7,5259.28,5371.76,5559.92
2013-12-14 08:55:00 +0800,5676.45,5224.56,5290.63,5518.09
2013-12-14 09:55:00 +0800,5623.46,5202.74,5284.01,5490.27
2013-12-14 10:55:00 +0800,5574.95,5223.72,5291.24,5469.77
2013-12-14 11:55:00 +0800,5683.95,5226.01,5302.28,5473.74
2013-12-14 12:55:00 +0800,5695.12,5265.99,5272.49,5494.41
2013-12-14 13:55:00 +0800,5674.51,5261.34,5289.7,5486.88
2013-12-14 14:55:00 +0800,5665.18,5203.23,5249.03,5432.33
2013-12-14 15:55:00 +0800,5660.39,5206.86,5289.75,5444.54
2013-12-14 16:55:00 +0800,5650.69,5203.85,5239.71,5448.65
2013-12-14 17:55:00 +0800,5514.63,5177.24,5198.37,5403.3
2013-12-14 18:55:00 +0800,5577.01,5189.05,5222.93,5412.02
2013-12-14 19:55:00 +0800,5569.92,5187.81,5208.4,5336.82
2013-12-14 20:55:00 +0800,5506.9,5181.35,5260.71,5283.32
2013-12-14 21:55:00 +0800,5433.43,5136.19,5153.7,5216.34
2013-12-14 22:55:00 +0800,5428.17,5145.84,5167.51,5253.13
2013-12-14 23:55:00 +0800,5451.17,5169.1,5193.42,5348.0
2013-12-15 00:55:00 +0800,5457.07,5159.46,5182.29,5336.98
2013-12-15 01:55:00 +0800,5483.96,5175.62,5242.83,5314.28
2013-12-15 02:55:00 +0800,5524.66,5170.47,5195.1,5287.71
2013-12-15 03:55:00 +0800,5465.6,5160.34,5162.25,5283.28
2013-12-15 04:55:00 +0800,5514.08,5125.83,5154.87,5308.04
2013-12-15 05:55:00 +0800,5483.85,5144.13,5170.33,5298.8
2013-12-15 06:55:00 +0800,5474.96,5135.4,5158.14,5258.34
2013-12-15 07:55:00 +0800,5466.54,5126.54,5161.07,5249.79
2013-12-15 08:55:00 +0800,5459.96,5123.67,5188.21,5262.77
2013-12-15 09:55:00 +0800,5396.8,5114.64,5163.2,5236.63
2013-12-15 10:55:00 +0800,5411.44,5103.88,5145.3,5173.5
2013-12-15 11:55:00 +0800,5253.53,5030.36,5102.46,5085.68
2013-12-15 12:55:00 +0800,5252.17,4999.5,5045.18,5121.93
2013-12-15 13:55:00 +0800,5156.3,4865.08,4901.37,5010.91
2013-12-15 14:55:00 +0800,5244.31,4981.43,4943.72,5040.12
2013-12-15 15:55:00 +0800,5271.54,4983.86,4987.76,5101.73
2013-12-15 16:55:00 +0800,5332.94,5001.8,5032.26,5115.29
2013-12-15 17:55:00 +0800,5174.92,4946.1,4978.07,5046.8
2013-12-15 18:55:00 +0800,5276.64,5002.09,5024.82,5083.03
2013-12-15 19:55:00 +0800,5142.4,4981.09,4996.75,5038.13
2013-12-15 20:55:00 +0800,5149.81,4975.48,4999.39,5055.29
2013-12-15 21:55:00 +0800,5199.18,4976.93,4987.22,5013.57
2013-12-15 22:55:00 +0800,5331.57,5029.11,5085.35,5085.39
2013-12-15 23:55:00 +0800,5383.75,5178.59,5140.91,5223.84
2013-12-16 00:55:00 +0800,5415.64,5140.89,5195.27,5214.1
2013-12-16 01:55:00 +0800,5354.88,5135.65,5153.37,5159.98
2013-12-16 02:55:00 +0800,5411.9,5154.19,5152.13,5209.37
2013-12-16 03:55:00 +0800,5503.2,5212.74,5219.84,5261.01
2013-12-16 04:55:00 +0800,5443.92,5186.86,5197.85,5239.01
2013-12-16 05:55:00 +0800,5493.44,5181.03,5213.47,5258.44
2013-12-16 06:55:00 +0800,5508.46,5197.48,5211.45,5281.38
2013-12-16 07:55:00 +0800,5572.26,5223.97,5224.15,5285.55
2013-12-16 08:55:00 +0800,5425.53,5162.02,5194.26,5187.23
2013-12-16 09:55:00 +0800,5454.0,5181.1,5199.36,5201.0
2013-12-16 10:55:00 +0800,5499.56,5188.94,5216.53,5222.83
2013-12-16 11:55:00 +0800,5467.19,5155.73,5162.6,5172.52
2013-12-16 12:55:00 +0800,5560.45,5161.26,5209.28,5178.98
2013-12-16 13:55:00 +0800,5471.9,5085.73,5151.55,5103.95
2013-12-16 14:55:00 +0800,5424.84,5097.93,5093.08,5060.07
2013-12-16 15:55:00 +0800,5396.33,5066.45,5096.93,5070.71
2013-12-16 16:55:00 +0800,5425.41,5093.74,5076.79,5083.87
2013-12-16 17:55:00 +0800,5352.39,5002.3,5016.9,4879.42
2013-12-16 18:55:00 +0800,5194.49,4963.13,4941.57,4800.5
2013-12-16 19:55:00 +0800,5200.46,4950.36,4899.85,4738.87
2013-12-16 20:55:00 +0800,5126.78,4880.68,4804.1,4732.89
2013-12-16 21:55:00 +0800,4983.56,4784.3,4669.98,4650.01
2013-12-16 22:55:00 +0800,4979.21,4772.77,4660.98,4684.96
2013-12-16 23:55:00 +0800,5115.69,4839.77,4745.88,4729.88
2013-12-17 00:55:00 +0800,5025.88,4717.67,4662.9,4631.79
2013-12-17 01:55:00 +0800,4866.75,4431.13,4424.29,4399.77
2013-12-17 02:55:00 +0800,4769.78,4324.39,4348.74,4145.99
2013-12-17 03:55:00 +0800,4410.92,3981.23,4122.97,3810.83
2013-12-17 04:55:00 +0800,4653.25,4225.92,4290.05,4073.61
2013-12-17 05:55:00 +0800,4703.05,4317.45,4354.62,4286.24
2013-12-17 06:55:00 +0800,4593.69,4286.73,4234.75,4124.28
2013-12-17 07:55:00 +0800,4625.91,4176.78,4185.08,3969.19
2013-12-17 08:55:00 +0800,4507.94,4125.26,4136.13,3867.36
2013-12-17 09:55:00 +0800,4285.76,3864.52,3846.12,3329.14
2013-12-17 10:55:00 +0800,4168.89,3781.58,3749.84,3424.38
2013-12-17 11:55:00 +0800,4221.78,3851.85,3860.86,3662.42
2013-12-17 12:55:00 +0800,4239.65,3903.32,4001.79,3698.64
2013-12-17 13:55:00 +0800,4398.73,4130.05,4199.73,3826.01
2013-12-17 14:55:00 +0800,4561.99,4367.16,4427.26,4102.54
2013-12-17 15:55:00 +0800,4511.21,4278.94,4360.72,3942.09
2013-12-17 16:55:00 +0800,4681.48,4281.11,4354.29,4074.68
2013-12-17 17:55:00 +0800,4534.19,4263.79,4253.52,4002.36
2013-12-17 18:55:00 +0800,4495.8,4242.62,4248.19,3989.79
2013-12-17 19:55:00 +0800,4458.11,4225.06,4263.56,3950.0
2013-12-17 20:55:00 +0800,4338.67,4059.3,4121.46,3893.68
2013-12-17 21:55:00 +0800,4333.2,3934.29,4016.16,3684.29
2013-12-17 22:55:00 +0800,4452.33,4197.57,4185.13,3871.11
2013-12-17 23:55:00 +0800,4389.39,4107.61,4157.8,3777.36
2013-12-18 00:55:00 +0800,4423.65,4135.73,4192.47,3804.68
2013-12-18 01:55:00 +0800,4477.21,4145.0,4294.98,3856.11
2013-12-18 02:55:00 +0800,4511.65,4242.3,4335.2,3842.78
2013-12-18 03:55:00 +0800,4499.98,4179.4,4278.12,3818.08
2013-12-18 04:55:00 +0800,4406.32,4016.84,4061.13,3732.93
2013-12-18 05:55:00 +0800,4383.88,4030.92,4128.8,3713.46
2013-12-18 06:55:00 +0800,4327.46,3960.11,4139.72,3715.39
2013-12-18 07:55:00 +0800,4332.9,3997.37,4091.2,3743.65
2013-12-18 08:55:00 +0800,4193.86,3811.03,3937.69,3536.54
2013-12-18 09:55:00 +0800,4240.29,3924.94,4038.03,3541.96
2013-12-18 10:55:00 +0800,4200.65,3866.26,3971.26,3536.73
2013-12-18 11:55:00 +0800,4171.82,3827.77,3894.95,3460.65
2013-12-18 12:55:00 +0800,4063.81,3670.92,3805.71,3110.57
2013-12-18 13:55:00 +0800,3822.72,3456.2,3506.26,2856.75
2013-12-18 14:55:00 +0800,3558.58,3408.31,3415.83,2883.76
2013-12-18 15:55:00 +0800,3438.31,3236.07,3173.69,2804.97
2013-12-18 16:55:00 +0800,3148.16,2983.73,2942.72,2566.99
2013-12-18 17:55:00 +0800,3325.99,3058.45,3028.78,2570.45
2013-12-18 18:55:00 +0800,2865.36,2626.74,2518.57,2102.44
2013-12-18 19:55:00 +0800,3134.7,3040.05,2945.3,2317.38
2013-12-18 20:55:00 +0800,3301.72,3020.88,3038.52,2341.37
2013-12-18 21:55:00 +0800,3395.63,3229.06,3240.02,2550.98
2013-12-18 22:55:00 +0800,3457.97,3215.4,3208.1,2644.24
2013-12-18 23:55:00 +0800,3475.87,3255.52,3351.99,2856.39
2013-12-19 00:55:00 +0800,3622.31,3396.21,3462.86,3052.49
2013-12-19 01:55:00 +0800,3774.61,3537.68,3620.43,3163.99
2013-12-19 02:55:00 +0800,3606.77,3338.45,3501.57,2900.56
2013-12-19 03:55:00 +0800,3451.81,3181.3,3296.34,2656.31
2013-12-19 04:55:00 +0800,3508.49,3245.83,3398.5,2765.11
2013-12-19 05:55:00 +0800,3578.14,3242.52,3358.9,2814.36
2013-12-19 06:55:00 +0800,3384.34,3123.66,3306.27,2753.0
2013-12-19 07:55:00 +0800,3294.68,3053.56,3154.14,2725.44
2013-12-19 08:55:00 +0800,3319.26,3027.78,3174.16,2639.04
2013-12-19 09:55:00 +0800,3210.08,2963.2,3019.91,2554.82
2013-12-19 10:55:00 +0800,3378.19,3087.09,3211.66,2619.64
2013-12-19 11:55:00 +0800,3500.1,3285.83,3293.6,2858.13
2013-12-19 12:55:00 +0800,3472.04,3188.02,3278.85,2825.87
2013-12-19 13:55:00 +0800,3529.91,3286.67,3333.15,2926.6
2013-12-19 14:55:00 +0800,3643.89,3409.71,3401.35,3040.89
2013-12-19 15:55:00 +0800,3714.26,3393.15,3399.4,2983.73
2013-12-19 16:55:00 +0800,3757.67,3478.44,3555.24,3054.99
2013-12-19 17:55:00 +0800,3912.0,3657.12,3742.64,3226.64
